reactor_id,reactor_name,unit_name,plant_name,country,region,latitude,longitude,status,status_group,reactor_type,reactor_type_standardized,technology_family,generation_category,size_category,capacity_mwe,gross_capacity_mwe,net_capacity_mwe,construction_start_date,grid_connection_date,commercial_operation_date,shutdown_date,expected_start_year,age_years,owner,operator,vendor,source_name,source_confidence,source_last_updated,smr_flag,geniv_flag,molten_salt_flag,thorium_potential_flag,fast_reactor_flag
UKR-ZAPORIZHZHIA-UNIT-6,Zaporizhzhia-6,Unit 6,Zaporizhzhia,Ukraine,Other,47.506,34.585,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1988-08-01,1995-10-18,1995-10-18,,1995.0,31.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-ARKANSAS-NUCLEAR-ONE-UNIT-1,Arkansas-1,Unit 1,Arkansas Nuclear One,United States,North America,35.31,-93.23,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,850.0,876.0,850.0,1968-10-01,1974-04-22,1974-12-19,,1974.0,52.0,Entergy,Entergy,B&W,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-ARKANSAS-NUCLEAR-ONE-UNIT-2,Arkansas-2,Unit 2,Arkansas Nuclear One,United States,North America,35.31,-93.23,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,929.0,959.0,929.0,1968-10-01,1978-09-06,1980-03-26,,1980.0,46.0,Entergy,Entergy,CE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BEAVER-VALLEY-UNIT-1,Beaver Valley-1,Unit 1,Beaver Valley,United States,North America,40.623,-80.432,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,900.0,939.0,900.0,1970-06-26,1976-06-23,1976-10-01,,1976.0,50.0,Energy Harbor,Energy Harbor,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BEAVER-VALLEY-UNIT-2,Beaver Valley-2,Unit 2,Beaver Valley,United States,North America,40.623,-80.432,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,906.0,945.0,906.0,1974-05-03,1987-05-17,1987-11-17,,1987.0,39.0,Energy Harbor,Energy Harbor,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BRAIDWOOD-UNIT-1,Braidwood-1,Unit 1,Braidwood,United States,North America,41.238,-88.231,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1194.0,1245.0,1194.0,1975-08-01,1988-07-29,1988-07-29,,1988.0,38.0,Exelon,Exelon,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BRAIDWOOD-UNIT-2,Braidwood-2,Unit 2,Braidwood,United States,North America,41.238,-88.231,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1218.0,1264.0,1218.0,1975-08-01,1988-10-17,1988-10-17,,1988.0,38.0,Exelon,Exelon,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BROWNS-FERRY-UNIT-1,Browns Ferry-1,Unit 1,Browns Ferry,United States,North America,34.704,-87.119,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1210.0,1251.0,1210.0,1967-09-12,1973-08-01,1974-08-01,,1974.0,52.0,TVA,TVA,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BROWNS-FERRY-UNIT-3,Browns Ferry-3,Unit 3,Browns Ferry,United States,North America,34.704,-87.119,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1210.0,1251.0,1210.0,1968-07-01,1977-03-01,1977-03-01,,1977.0,49.0,TVA,TVA,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BRUNSWICK-UNIT-1,Brunswick-1,Unit 1,Brunswick,United States,North America,33.958,-78.007,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,938.0,975.0,938.0,1970-02-07,1977-03-18,1977-03-18,,1977.0,49.0,Duke Energy,Duke Energy,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BRUNSWICK-UNIT-2,Brunswick-2,Unit 2,Brunswick,United States,North America,33.958,-78.007,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,938.0,975.0,938.0,1970-02-07,1975-11-03,1975-11-03,,1975.0,51.0,Duke Energy,Duke Energy,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BYRON-UNIT-1,Byron-1,Unit 1,Byron,United States,North America,42.079,-89.278,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1164.0,1207.0,1164.0,1975-09-01,1985-09-16,1985-09-16,,1985.0,41.0,Exelon,Exelon,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-BYRON-UNIT-2,Byron-2,Unit 2,Byron,United States,North America,42.079,-89.278,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1136.0,1183.0,1136.0,1975-09-01,1987-08-02,1987-08-02,,1987.0,39.0,Exelon,Exelon,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-CALLAWAY-UNIT-1,Callaway,Unit 1,Callaway,United States,North America,38.767,-91.783,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1236.0,1296.0,1236.0,1976-04-01,1984-10-24,1984-12-19,,1984.0,42.0,Ameren,Ameren,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-CARBON-FREE-UNIT-1,CP-1,Unit 1,Carbon Free,United States,North America,33.0,-83.0,Proposed,Proposed,SMR-LWR,SMR-LWR,Small Modular Reactor,Advanced/Gen IV candidate,SMR,300.0,300.0,300.0,,,,,,,Southern,Southern,GE Hitachi,IAEA-PRIS/WNA-sample,0.55,2026-05-17,True,False,False,False,False
UNI-CATAWBA-UNIT-1,Catawba-1,Unit 1,Catawba,United States,North America,35.072,-81.071,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1148.0,1205.0,1148.0,1975-01-01,1985-06-12,1985-06-29,,1985.0,41.0,Duke Energy,Duke Energy,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-CATAWBA-UNIT-2,Catawba-2,Unit 2,Catawba,United States,North America,35.072,-81.071,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1148.0,1205.0,1148.0,1975-01-01,1986-03-11,1986-08-19,,1986.0,40.0,Duke Energy,Duke Energy,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-CLINTON-UNIT-1,Clinton,Unit 1,Clinton,United States,North America,40.318,-88.831,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1078.0,1109.0,1078.0,1975-10-01,1987-04-01,1987-11-24,,1987.0,39.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-COMANCHE-PEAK-UNIT-1,Comanche Peak-1,Unit 1,Comanche Peak,United States,North America,32.298,-97.785,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1218.0,1264.0,1218.0,1974-12-19,1990-04-17,1990-08-13,,1990.0,36.0,Luminant,Vistra,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-COMANCHE-PEAK-UNIT-2,Comanche Peak-2,Unit 2,Comanche Peak,United States,North America,32.298,-97.785,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1218.0,1264.0,1218.0,1974-12-19,1993-04-16,1993-08-03,,1993.0,33.0,Luminant,Vistra,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-COOPER-UNIT-1,Cooper,Unit 1,Cooper,United States,North America,40.362,-95.644,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,769.0,801.0,769.0,1968-06-01,1974-05-24,1974-07-01,,1974.0,52.0,NPPD,NPPD,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-DAVIS-BESSE-UNIT-1,Davis-Besse,Unit 1,Davis-Besse,United States,North America,41.598,-83.086,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,894.0,924.0,894.0,1970-09-01,1977-08-28,1978-07-31,,1978.0,48.0,Energy Harbor,Energy Harbor,B&W,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-DC-COOK-UNIT-1,DC Cook-1,Unit 1,DC Cook,United States,North America,41.976,-86.562,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1054.0,1081.0,1054.0,1969-03-25,1975-02-27,1975-08-27,,1975.0,51.0,Indiana Michigan,AESC,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-DC-COOK-UNIT-2,DC Cook-2,Unit 2,DC Cook,United States,North America,41.976,-86.562,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1077.0,1122.0,1077.0,1969-03-25,1977-03-23,1978-07-01,,1978.0,48.0,Indiana Michigan,AESC,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-DIABLO-CANYON-UNIT-1,Diablo Canyon-1,Unit 1,Diablo Canyon,United States,North America,35.211,-120.854,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1122.0,1151.0,1122.0,1968-04-22,1984-11-28,1985-05-07,,1985.0,41.0,PG&E,PG&E,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-DIABLO-CANYON-UNIT-2,Diablo Canyon-2,Unit 2,Diablo Canyon,United States,North America,35.211,-120.854,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1118.0,1162.0,1118.0,1970-12-09,1985-08-26,1986-03-13,,1986.0,40.0,PG&E,PG&E,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-DRESDEN-UNIT-2,Dresden-2,Unit 2,Dresden,United States,North America,41.388,-88.27,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,882.0,912.0,882.0,1966-01-10,1970-04-09,1970-06-09,,1970.0,56.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-DRESDEN-UNIT-3,Dresden-3,Unit 3,Dresden,United States,North America,41.388,-88.27,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,882.0,912.0,882.0,1966-10-14,1971-07-16,1971-11-16,,1971.0,55.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-FERMI-UNIT-2,Fermi-2,Unit 2,Fermi,United States,North America,41.961,-83.261,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1173.0,1220.0,1173.0,1972-09-26,1985-10-05,1988-01-23,,1988.0,38.0,DTE Energy,DTE,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-FITZPATRICK-UNIT-1,James FitzPatrick,Unit 1,FitzPatrick,United States,North America,43.521,-76.406,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,854.0,900.0,854.0,1970-05-22,1974-10-17,1975-07-28,,1975.0,51.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-GRAND-GULF-UNIT-1,Grand Gulf-1,Unit 1,Grand Gulf,United States,North America,32.008,-91.051,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1497.0,1533.0,1497.0,1974-09-04,1984-07-01,1985-07-01,,1985.0,41.0,Entergy,Entergy,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-H-B-ROBINSON-UNIT-2,Robinson,Unit 2,H. B. Robinson,United States,North America,34.398,-80.157,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,740.0,762.0,740.0,1967-04-27,1971-03-07,1971-09-07,,1971.0,55.0,Duke Energy,Duke Energy,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-HEYSHAM-1-UNIT-A,Heysham-1A,Unit A,Heysham-1,United Kingdom,Europe,54.032,-2.91,Operating,Operating,GCR,GCR,Other/Unclassified,Gen II/legacy or unspecified,Mid-size,575.0,620.0,575.0,1970-12-01,1983-06-17,1983-07-01,,1983.0,43.0,EDF,EDF,NNC,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-HEYSHAM-1-UNIT-B,Heysham-1B,Unit B,Heysham-1,United Kingdom,Europe,54.032,-2.91,Operating,Operating,GCR,GCR,Other/Unclassified,Gen II/legacy or unspecified,Mid-size,575.0,620.0,575.0,1970-12-01,1984-06-01,1984-06-01,,1984.0,42.0,EDF,EDF,NNC,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-HEYSHAM-2-UNIT-A,Heysham-2A,Unit A,Heysham-2,United Kingdom,Europe,54.032,-2.91,Operating,Operating,GCR,GCR,Other/Unclassified,Gen II/legacy or unspecified,Mid-size,615.0,660.0,615.0,1980-08-01,1988-03-01,1989-04-01,,1989.0,37.0,EDF,EDF,GEC,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-HEYSHAM-2-UNIT-B,Heysham-2B,Unit B,Heysham-2,United Kingdom,Europe,54.032,-2.91,Operating,Operating,GCR,GCR,Other/Unclassified,Gen II/legacy or unspecified,Mid-size,615.0,660.0,615.0,1980-08-01,1989-02-01,1989-02-01,,1989.0,37.0,EDF,EDF,GEC,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-HINKLEY-POINT-C-UNIT-1,Hinkley Point C-1,Unit 1,Hinkley Point C,United Kingdom,Europe,51.205,-3.143,Under Construction,Construction,PWR,EPR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1630.0,1720.0,1630.0,2018-12-11,,,,,,EDF/CGN,EDF,Framatome,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-HINKLEY-POINT-C-UNIT-2,Hinkley Point C-2,Unit 2,Hinkley Point C,United Kingdom,Europe,51.205,-3.143,Under Construction,Construction,PWR,EPR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1630.0,1720.0,1630.0,2019-12-11,,,,,,EDF/CGN,EDF,Framatome,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-HOPE-CREEK-UNIT-1,Hope Creek,Unit 1,Hope Creek,United States,North America,39.464,-75.535,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1270.0,1355.0,1270.0,1974-11-01,1986-08-20,1986-12-20,,1986.0,40.0,PSEG,PSEG,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-INDIAN-POINT-UNIT-3,Indian Point-3,Unit 3,Indian Point,United States,North America,41.27,-73.953,Shutdown,Shutdown,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1025.0,1074.0,1025.0,1969-11-01,1976-08-30,1976-08-30,2021-04-30,1976.0,50.0,Entergy,Entergy,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-KEMMERER-UNIT-1,Natrium-1,Unit 1,Kemmerer,United States,North America,41.792,-110.538,Proposed,Proposed,SFR,SFR,Fast Reactor,Advanced/Gen IV candidate,Mid-size,345.0,345.0,345.0,,,,,,,TerraPower,TerraPower,TerraPower/GEH,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,True,False,False,True
UNI-LASALLE-UNIT-1,LaSalle-1,Unit 1,LaSalle,United States,North America,41.244,-88.67,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1137.0,1195.0,1137.0,1973-09-10,1982-09-16,1984-01-01,,1984.0,42.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-LASALLE-UNIT-2,LaSalle-2,Unit 2,LaSalle,United States,North America,41.244,-88.67,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1137.0,1195.0,1137.0,1973-09-10,1984-03-13,1984-10-19,,1984.0,42.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-LIMERICK-UNIT-1,Limerick-1,Unit 1,Limerick,United States,North America,40.225,-75.589,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1134.0,1188.0,1134.0,1974-06-19,1985-09-01,1986-02-01,,1986.0,40.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-LIMERICK-UNIT-2,Limerick-2,Unit 2,Limerick,United States,North America,40.225,-75.589,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1134.0,1188.0,1134.0,1974-06-19,1989-08-08,1990-01-08,,1990.0,36.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-MCGUIRE-UNIT-1,McGuire-1,Unit 1,McGuire,United States,North America,35.432,-80.943,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1178.0,1231.0,1178.0,1973-02-01,1981-09-12,1981-12-01,,1981.0,45.0,Duke Energy,Duke Energy,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-MCGUIRE-UNIT-2,McGuire-2,Unit 2,McGuire,United States,North America,35.432,-80.943,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1178.0,1231.0,1178.0,1973-02-01,1983-05-05,1984-03-01,,1984.0,42.0,Duke Energy,Duke Energy,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-MILLSTONE-UNIT-2,Millstone-2,Unit 2,Millstone,United States,North America,41.31,-72.168,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,884.0,920.0,884.0,1970-11-01,1975-10-26,1976-12-26,,1976.0,50.0,Dominion,Dominion,CE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-MILLSTONE-UNIT-3,Millstone-3,Unit 3,Millstone,United States,North America,41.31,-72.168,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1247.0,1299.0,1247.0,1974-08-09,1986-04-23,1986-04-23,,1986.0,40.0,Dominion,Dominion,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-MONTICELLO-UNIT-1,Monticello,Unit 1,Monticello,United States,North America,45.334,-93.846,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Mid-size,614.0,672.0,614.0,1967-06-19,1970-12-30,1971-06-30,,1971.0,55.0,Xcel Energy,Xcel,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-NINE-MILE-POINT-UNIT-1,Nine Mile Point-1,Unit 1,Nine Mile Point,United States,North America,43.523,-76.406,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Mid-size,621.0,640.0,621.0,1965-01-01,1969-11-01,1969-12-01,,1969.0,57.0,Constellation,Constellation,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-NINE-MILE-POINT-UNIT-2,Nine Mile Point-2,Unit 2,Nine Mile Point,United States,North America,43.523,-76.406,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1299.0,1330.0,1299.0,1975-06-01,1987-12-08,1988-04-11,,1988.0,38.0,Constellation,Constellation,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-NORTH-ANNA-UNIT-1,North Anna-1,Unit 1,North Anna,United States,North America,38.063,-77.792,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,978.0,1020.0,978.0,1971-02-18,1978-04-06,1978-06-06,,1978.0,48.0,Dominion,Dominion,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-NORTH-ANNA-UNIT-2,North Anna-2,Unit 2,North Anna,United States,North America,38.063,-77.792,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,978.0,1020.0,978.0,1971-02-18,1980-08-21,1980-12-14,,1980.0,46.0,Dominion,Dominion,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-OCONEE-UNIT-1,Oconee-1,Unit 1,Oconee,United States,North America,34.792,-82.899,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,900.0,936.0,900.0,1967-11-01,1973-05-06,1973-07-15,,1973.0,53.0,Duke Energy,Duke Energy,B&W,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-OCONEE-UNIT-2,Oconee-2,Unit 2,Oconee,United States,North America,34.792,-82.899,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,900.0,936.0,900.0,1967-11-01,1974-09-09,1974-09-09,,1974.0,52.0,Duke Energy,Duke Energy,B&W,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-OCONEE-UNIT-3,Oconee-3,Unit 3,Oconee,United States,North America,34.792,-82.899,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,900.0,936.0,900.0,1967-11-01,1974-12-05,1974-12-16,,1974.0,52.0,Duke Energy,Duke Energy,B&W,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-PALO-VERDE-UNIT-1,Palo Verde-1,Unit 1,Palo Verde,United States,North America,33.388,-112.862,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1311.0,1412.0,1311.0,1976-05-25,1985-11-26,1986-01-28,,1986.0,40.0,APS,APS,CE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-PALO-VERDE-UNIT-2,Palo Verde-2,Unit 2,Palo Verde,United States,North America,33.388,-112.862,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1311.0,1412.0,1311.0,1978-05-25,1986-04-19,1986-09-19,,1986.0,40.0,APS,APS,CE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-PALO-VERDE-UNIT-3,Palo Verde-3,Unit 3,Palo Verde,United States,North America,33.388,-112.862,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1311.0,1412.0,1311.0,1979-11-01,1987-11-26,1988-01-08,,1988.0,38.0,APS,APS,CE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-PEACH-BOTTOM-UNIT-2,Peach Bottom-2,Unit 2,Peach Bottom,United States,North America,39.759,-76.269,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1339.0,1373.0,1339.0,1968-01-31,1974-03-01,1974-07-05,,1974.0,52.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-PEACH-BOTTOM-UNIT-3,Peach Bottom-3,Unit 3,Peach Bottom,United States,North America,39.759,-76.269,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1339.0,1373.0,1339.0,1968-09-25,1974-07-26,1974-12-23,,1974.0,52.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-POINT-BEACH-UNIT-1,Point Beach-1,Unit 1,Point Beach,United States,North America,44.283,-87.538,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,617.0,640.0,617.0,1967-07-19,1970-11-21,1970-12-21,,1970.0,56.0,NextEra,NextEra,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-POINT-BEACH-UNIT-2,Point Beach-2,Unit 2,Point Beach,United States,North America,44.283,-87.538,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,617.0,640.0,617.0,1968-07-25,1972-08-02,1972-10-02,,1972.0,54.0,NextEra,NextEra,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-PRAIRIE-ISLAND-UNIT-1,Prairie Island-1,Unit 1,Prairie Island,United States,North America,44.617,-92.643,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,522.0,550.0,522.0,1969-06-25,1973-12-16,1974-04-16,,1974.0,52.0,Xcel Energy,Xcel,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-PRAIRIE-ISLAND-UNIT-2,Prairie Island-2,Unit 2,Prairie Island,United States,North America,44.617,-92.643,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,522.0,550.0,522.0,1969-06-25,1974-12-21,1975-12-21,,1975.0,51.0,Xcel Energy,Xcel,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-QUAD-CITIES-UNIT-1,Quad Cities-1,Unit 1,Quad Cities,United States,North America,41.727,-90.67,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,908.0,938.0,908.0,1967-02-16,1972-02-18,1972-02-18,,1972.0,54.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-QUAD-CITIES-UNIT-2,Quad Cities-2,Unit 2,Quad Cities,United States,North America,41.727,-90.67,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,908.0,938.0,908.0,1967-02-16,1972-03-10,1972-03-10,,1972.0,54.0,Exelon,Exelon,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UNI-RIVER-BEND-UNIT-1,River Bend,Unit 1,River Bend,United States,North America,30.757,-91.335,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,974.0,1000.0,974.0,1977-03-25,1985-11-03,1986-12-28,,1986.0,40.0,Entergy,Entergy,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
